Name,Owner,Description,GitHub URL,Repository Size,Number of stars,Number of forks,Number of open issues,List of topics,License,has_readme,has_contributing,has_code_of_conduct,has_pr_template,has_issue_template,has_newcomer_labels,found_newcomer_labels,contributors_count,commits_count,first_contributor_date,first_commit_files_changed,first_commit_additions,first_commit_deletions,first_commit_type,owner_type,size,subscribers_count,watchers_count,languages,full_name,distros_present,exclusion_reasons
ecl_core,stonier,"A set of tools and interfaces extending the capabilities of c++ to provide a lightweight, consistent interface with a focus for control programming.",https://github.com/stonier/ecl_core,2883,88,75,14,,Other,True,False,False,False,False,False,,9,390,2012-11-17T12:53:14Z,2,17,0,docs,User,2883,11,88,C++;CMake;Makefile,stonier/ecl_core,humble|jazzy|kilted,inactive_6mo
phidgets_drivers,ros-drivers,ROS drivers for various Phidgets devices,https://github.com/ros-drivers/phidgets_drivers,997,50,62,10,phidgets;ros;ros-driver,Other,True,False,False,False,False,False,,23,399,,0,0,0,,,997,5,50,C++;Python;CMake;Shell,ros-drivers/phidgets_drivers,humble|jazzy|kilted,inactive_6mo
webots_ros2,cyberbotics,Webots ROS 2 packages,https://github.com/cyberbotics/webots_ros2,57524,513,182,50,examples;localization;motion-planning;navigation;robot;robotics;ros;ros2;simulation;slam;webots;webots-ros2,Apache-2.0,True,True,True,True,False,True,good first issue,42,1629,,0,0,0,,,57524,28,513,C;Python;C++;SWIG;Makefile;CMake;Shell;Lua;Dockerfile;Batchfile,cyberbotics/webots_ros2,humble|jazzy|kilted,inactive_6mo
rmf_internal_msgs,open-rmf,Messages used by the core RMF software,https://github.com/open-rmf/rmf_internal_msgs,383,14,28,0,,Apache-2.0,True,True,False,False,False,True,good first issue,16,170,,0,0,0,,,383,7,14,CMake,open-rmf/rmf_internal_msgs,humble|jazzy|kilted,inactive_6mo
tuw_msgs,tuw-robotics,non common ROS messages used by tuw pkgs ,https://github.com/tuw-robotics/tuw_msgs,447,6,12,0,,Other,True,False,False,False,False,False,,14,289,,0,0,0,,,447,11,6,C++;CMake,tuw-robotics/tuw_msgs,humble|jazzy|kilted,inactive_6mo
game_controller_spl,ros-sports,ROS 2 Package to interface RoboCup Standard Platform League's Game Controller.,https://github.com/ros-sports/game_controller_spl,197,4,3,1,,Apache-2.0,True,True,False,False,False,True,good first issue,3,117,,0,0,0,,,197,1,4,Python;CMake,ros-sports/game_controller_spl,humble|jazzy|kilted,inactive_6mo
create3_sim,iRobotEducation,ROS 2 Simulation for the iRobot® Create® 3 Educational Robot,https://github.com/iRobotEducation/create3_sim,2327,126,74,41,,BSD-3-Clause,True,False,False,True,False,True,good first issue,19,138,,0,0,0,,,2327,14,126,C++;Python;CMake;QML,iRobotEducation/create3_sim,humble|jazzy,inactive_6mo
marti_messages,swri-robotics,Supplemental ROS messages for MARTI,https://github.com/swri-robotics/marti_messages,327,7,22,0,,BSD-3-Clause,True,False,False,False,False,False,,8,188,,0,0,0,,,327,11,7,CMake;C++,swri-robotics/marti_messages,humble|jazzy|kilted,inactive_6mo
mocap4r2,MOCAP4ROS2-Project,,https://github.com/MOCAP4ROS2-Project/mocap4r2,193,3,18,3,,Apache-2.0,True,False,False,False,False,True,good first issue,4,65,,0,0,0,,,193,3,3,C++;Python;CMake,MOCAP4ROS2-Project/mocap4r2,humble,inactive_6mo
astuff_sensor_msgs,astuff,A set of messages specific to each sensor supported by AutonomouStuff.,https://github.com/astuff/astuff_sensor_msgs,408,49,43,1,ros;ros-msgs;ros-packages;ros2;sensors,MIT,True,False,False,False,False,True,good first issue,15,193,,0,0,0,,,408,5,49,CMake,astuff/astuff_sensor_msgs,humble|jazzy|kilted,inactive_6mo
ecl_lite,stonier,The ecl-lite stack includes packages with few dependencies on either system or c++ functionality. This makes it ideal for very embedded builds where many of the usual mechanisms are unavailable.  ,https://github.com/stonier/ecl_lite,304,8,28,8,,Other,True,False,False,False,False,False,,7,128,,0,0,0,,,304,3,8,C++;CMake,stonier/ecl_lite,humble|jazzy|kilted,inactive_6mo
r2r_spl,ros-sports,,https://github.com/ros-sports/r2r_spl,121,2,1,5,,Apache-2.0,True,True,False,False,False,True,good first issue,2,68,,0,0,0,,,121,1,2,Python;CMake,ros-sports/r2r_spl,humble|jazzy|kilted,inactive_6mo
turtlebot3_manipulation,ROBOTIS-GIT,OpenManipulator with TurtleBot3 packages,https://github.com/ROBOTIS-GIT/turtlebot3_manipulation,9638,83,46,5,arduino;dynamixel;gazebo;manipultor;moveit;openmanipultor;package;robot;robotis;ros;turtlebot;turtlebot3,Apache-2.0,True,True,False,False,False,False,,6,304,,0,0,0,,,9638,12,83,C++;Python;CMake;C;Lua,ROBOTIS-GIT/turtlebot3_manipulation,humble|jazzy|kilted,inactive_6mo
moveit_resources,ros-planning,"URDFs, meshes, and config packages for MoveIt testing",https://github.com/moveit/moveit_resources,37181,99,139,24,,,True,False,False,False,False,False,,30,178,,0,0,0,,,37181,20,99,Python;CMake,moveit/moveit_resources,humble|jazzy|kilted,inactive_6mo
turtlebot3_applications,ROBOTIS-GIT,Applications for TurtleBot3,https://github.com/ROBOTIS-GIT/turtlebot3_applications,6875,105,51,0,dynamixel;gazebo;mobile;navigation;package;robot;robotis;ros;slam;turtlebot;turtlebot3,,True,True,False,False,False,False,,11,441,,0,0,0,,,6875,20,105,Python;C++;CMake,ROBOTIS-GIT/turtlebot3_applications,humble|jazzy,inactive_6mo
turtlebot4_simulator,turtlebot,TurtleBot 4 Simulator packages,https://github.com/turtlebot/turtlebot4_simulator,126,98,58,7,,Apache-2.0,True,False,False,True,False,True,good first issue,7,101,,0,0,0,,,126,14,98,Python;C++;QML;CMake,turtlebot/turtlebot4_simulator,humble|jazzy,inactive_6mo
create3_examples,iRobotEducation,Example nodes to drive the iRobot® Create® 3 Educational Robot,https://github.com/iRobotEducation/create3_examples,187,59,18,18,,BSD-3-Clause,True,False,False,False,False,True,good first issue,6,104,,0,0,0,,,187,10,59,C++;Python;CMake,iRobotEducation/create3_examples,humble|jazzy,inactive_6mo
variants,ros2,Variants for ROS 2 (implemented as ament packages),https://github.com/ros2/variants,87,10,12,0,,Apache-2.0,True,False,False,False,False,True,good first issue,18,54,,0,0,0,,,87,19,10,CMake,ros2/variants,humble|jazzy|kilted,inactive_6mo
ewellix_lift_common,clearpathrobotics,"Ewellix TLT and UR lifts description, MoveIt config, and ROS interfaces",https://github.com/clearpathrobotics/ewellix_lift_common,2934,1,0,0,,BSD-3-Clause,True,False,False,False,False,True,good first issue,2,46,,0,0,0,,,2934,0,1,Python;CMake,clearpathrobotics/ewellix_lift_common,humble|jazzy,inactive_6mo
joystick_drivers,ros-drivers,ROS drivers for joysticks,https://github.com/ros-drivers/joystick_drivers,771,258,320,47,,,True,False,False,False,False,False,,37,540,,0,0,0,,,771,16,258,C++;Python;CMake;C,ros-drivers/joystick_drivers,humble|jazzy|kilted,inactive_6mo
soccer_interfaces,ros-sports,A set of packages which contain common soccer interface files,https://github.com/ros-sports/soccer_interfaces,11185,10,3,0,,Apache-2.0,True,False,False,False,False,True,good first issue,4,124,,0,0,0,,,11185,5,10,CMake,ros-sports/soccer_interfaces,humble|jazzy|kilted,inactive_6mo
bond_core,ros,Maintains a bond (i.e. heart beat ) between ROS nodes and provides feedback when the bond is broken,https://github.com/ros/bond_core,2811,42,72,21,,,True,False,False,False,False,False,,25,582,,0,0,0,,,2811,14,42,C++;Python;CMake,ros/bond_core,humble|jazzy|kilted,inactive_6mo
crazyswarm2,IMRCLab,A Large Quadcopter Swarm,https://github.com/IMRCLab/crazyswarm2,64245,202,108,54,,MIT,True,False,False,False,False,True,good first issue,30,1309,,0,0,0,,,64245,6,202,Python;C++;Makefile;CMake,IMRCLab/crazyswarm2,humble|jazzy,is_fork
create_robot,AutonomyLab,ROS driver for iRobot Create 1 and 2.,https://github.com/AutonomyLab/create_robot,817,219,176,24,create;driver;hacktoberfest;irobot;ros,BSD-3-Clause,True,False,False,False,False,False,,11,183,,0,0,0,,,817,21,219,C++;CMake,AutonomyLab/create_robot,humble,inactive_6mo
point_cloud_transport_plugins,ros-perception,Transport plugins for point_cloud_transport.,https://github.com/ros-perception/point_cloud_transport_plugins,462,7,5,4,,BSD-3-Clause,True,True,False,False,False,True,good first issue,9,100,,0,0,0,,,462,1,7,C++;CMake,ros-perception/point_cloud_transport_plugins,humble|jazzy|kilted,is_fork
gazebo_ros_pkgs,ros-simulation,"Wrappers, tools and additional API's for using ROS with Gazebo",https://github.com/ros-simulation/gazebo_ros_pkgs,6829,847,786,391,,,True,True,False,False,False,False,,82,1010,,0,0,0,,,6829,44,847,C++;Python;CMake;Shell;Batchfile,ros-simulation/gazebo_ros_pkgs,humble,archived;inactive_6mo
microstrain_inertial,LORD-MicroStrain,ROS driver for all of MicroStrain's current G and C series products. To learn more visit,https://github.com/LORD-MicroStrain/microstrain_inertial,6133,129,98,29,imu;inertial-navigation-systems;inertial-sensors;ins;microstrain;mip;robotics;ros;ros-noetic;ros2-foxy;ros2-humble;ros2-rolling;slam;slam-algorithms,,True,False,False,False,False,True,good first issue,24,487,,0,0,0,,,6133,8,129,CMake;Makefile;C++;Python;Shell,LORD-MicroStrain/microstrain_inertial,humble|jazzy|kilted,is_fork
turtlebot3_home_service_challenge,ROBOTIS-GIT,Turtlebot3 Home Service Challenge(with OpenManipulator X),https://github.com/ROBOTIS-GIT/turtlebot3_home_service_challenge,245,12,10,0,,Apache-2.0,True,False,False,False,False,False,,8,100,,0,0,0,,,245,5,12,Python;C++;CMake,ROBOTIS-GIT/turtlebot3_home_service_challenge,humble|jazzy,inactive_6mo
turtlebot4_robot,turtlebot,TurtleBot 4 Robot packages,https://github.com/turtlebot/turtlebot4_robot,215,34,24,4,,Apache-2.0,True,False,False,True,False,True,good first issue,7,131,,0,0,0,,,215,10,34,C++;Python;CMake,turtlebot/turtlebot4_robot,humble|jazzy,inactive_6mo
transport_drivers,ros-drivers,A set of ROS2 drivers for transport-layer protocols.,https://github.com/ros-drivers/transport_drivers,175,116,77,22,ros2;transport-layer;transport-layer-protocol,Apache-2.0,True,True,False,False,False,True,good first issue,12,91,,0,0,0,,,175,11,116,C++;CMake;Python,ros-drivers/transport_drivers,humble|jazzy|kilted,inactive_6mo
dolly,chapulina,"🤖🐑 It's a sheep, it's a dolly, it's a following robot. Dolly was born to be cloned.",https://github.com/chapulina/dolly,72023,241,63,10,differential-drive;follower;gazebo;hacktoberfest;ignition-gazebo;ignition-robotics;robot;robotics;robotics-simulation;ros;ros2;sheep,Apache-2.0,True,False,False,False,False,True,good first issue,4,39,,0,0,0,,,72023,5,241,C++;Python;GLSL;CMake;Shell,chapulina/dolly,humble|jazzy|kilted,inactive_6mo
executive_smach,ros,A procedural python-based task execution framework with ROS integration.,https://github.com/ros/executive_smach,235,182,148,47,,Other,True,False,False,False,False,False,,26,241,,0,0,0,,,235,17,182,Python;CMake,ros/executive_smach,humble|jazzy|kilted,inactive_6mo
foros,42dot,Failover ROS framework,https://github.com/42dot/foros,2009,40,9,0,,Apache-2.0,True,False,True,False,False,True,good first issue,1,177,,0,0,0,,,2009,5,40,C++;CMake;Shell,42dot/foros,humble,inactive_6mo
gazebo_video_monitors,nlamprian,"Various Gazebo video plugins for capturing the operation of a robot, for monitoring during tests, etc.",https://github.com/nlamprian/gazebo_video_monitors,111,28,4,1,gazebo-plugins;gazebo-simulator,GPL-3.0,True,False,False,False,False,True,good first issue,2,41,,0,0,0,,,111,3,28,C++;CMake;Python,nlamprian/gazebo_video_monitors,humble,inactive_6mo
gps_umd,swri-robotics,,https://github.com/swri-robotics/gps_umd,231,102,100,11,,BSD-3-Clause,True,False,False,False,False,False,,20,146,,0,0,0,,,231,5,102,C++;Python;CMake,swri-robotics/gps_umd,humble|jazzy|kilted,inactive_6mo;is_fork
system_modes,micro-ROS,System modes for ROS 2 and micro-ROS,https://github.com/micro-ROS/system_modes,497,46,13,23,modes;parametrization;ros;ros2,Apache-2.0,True,True,False,False,False,True,good first issue,6,100,,0,0,0,,,497,11,46,C++;Python;CMake;C,micro-ROS/system_modes,humble|jazzy|kilted,inactive_6mo
leo_simulator-ros2,LeoRover,,https://github.com/LeoRover/leo_simulator-ros2,142711,15,6,0,,MIT,True,False,False,False,False,True,good first issue,3,83,,0,0,0,,,142711,1,15,Python;C++;CMake,LeoRover/leo_simulator-ros2,humble|jazzy|kilted,inactive_6mo
nao_lola,ros-sports,,https://github.com/ros-sports/nao_lola,135,11,8,2,,Apache-2.0,True,True,False,False,False,True,good first issue,2,111,,0,0,0,,,135,2,11,C++;CMake,ros-sports/nao_lola,humble|jazzy|kilted,inactive_6mo
rcss3d_agent,ros-sports,,https://github.com/ros-sports/rcss3d_agent,150,4,1,1,,Apache-2.0,True,True,False,False,False,True,good first issue,3,97,,0,0,0,,,150,1,4,C++;CMake,ros-sports/rcss3d_agent,humble|jazzy|kilted,inactive_6mo
rmf_traffic_editor,open-rmf,"GUI, CLI, and ROS 2 messages for robot traffic flows in buildings",https://github.com/open-rmf/rmf_traffic_editor,35377,159,75,43,,Apache-2.0,True,False,False,False,False,True,good first issue,31,1025,,0,0,0,,,35377,32,159,C++;Python;CMake,open-rmf/rmf_traffic_editor,humble|jazzy|kilted,inactive_6mo
turtlebot3_autorace,ROBOTIS-GIT,Autonomous Driving with TurtleBot3,https://github.com/ROBOTIS-GIT/turtlebot3_autorace,22708,105,56,0,dynamixel;gazebo;mobile;navigation;opencv;package;perception;robot;robotis;ros;slam;turtlebot;turtlebot3,Apache-2.0,True,True,False,False,False,False,,5,113,,0,0,0,,,22708,18,105,Python;CMake,ROBOTIS-GIT/turtlebot3_autorace,humble|jazzy|kilted,inactive_6mo
turtlebot3_simulations,ROBOTIS-GIT,Simulations for TurtleBot3,https://github.com/ROBOTIS-GIT/turtlebot3_simulations,43450,464,525,3,dynamixel;gazebo;mobile;navigation;opencv;package;perception;robot;robotis;ros;slam;turtlebot;turtlebot3,Apache-2.0,True,True,False,False,False,False,,16,383,,0,0,0,,,43450,18,464,C++;Python;CMake,ROBOTIS-GIT/turtlebot3_simulations,humble|jazzy|kilted,inactive_6mo
ublox,KumarRobotics,A driver for ublox gps,https://github.com/KumarRobotics/ublox,1000,519,426,112,gps;ros;ros-driver;ublox;ublox-gps,BSD-3-Clause,True,False,False,False,False,False,,21,286,,0,0,0,,,1000,60,519,C++;C;CMake;Python,KumarRobotics/ublox,humble|jazzy|kilted,inactive_6mo
aruco_ros,pal-robotics,Software package and ROS wrappers of the Aruco Augmented Reality marker detector library,https://github.com/pal-robotics/aruco_ros,1160,568,337,34,aruco;aruco-detector;aruco-library;aruco-marker-detection;aruco-ros;fiducial-marker;fiducial-marker-detector;robot;robotics;ros,MIT,True,False,False,False,False,False,,19,196,,0,0,0,,,1160,13,568,C++;Python;CMake;C,pal-robotics/aruco_ros,humble|jazzy|kilted,inactive_6mo
automotive_autonomy_msgs,astuff,A set of ROS messages for automation of mobile platforms.,https://github.com/astuff/automotive_autonomy_msgs,150,19,10,2,automation;automotive;generic-messages;ros;ros-messages;ros-packages;ros2,MIT,True,False,False,False,False,True,good first issue,7,143,,0,0,0,,,150,3,19,CMake,astuff/automotive_autonomy_msgs,humble|jazzy|kilted,inactive_6mo
axis_camera,ros-drivers,Contains basic Python drivers for accessing an Axis camera's MJPG stream. Also provides control for PTZ cameras. ,https://github.com/ros-drivers/axis_camera,703,58,79,23,,BSD-3-Clause,True,False,False,False,False,False,,13,122,,0,0,0,,,703,25,58,Python;CMake,ros-drivers/axis_camera,humble|jazzy,inactive_6mo
cartographer_ros,ros2,Provides ROS integration for Cartographer.,https://github.com/ros2/cartographer_ros,4834,196,88,25,,Apache-2.0,True,True,False,True,True,True,good first issue,49,691,,0,0,0,,,4834,12,196,C++;Python;Lua;CMake;Shell;GLSL,ros2/cartographer_ros,humble|jazzy|kilted,inactive_6mo;is_fork
cascade_lifecycle,fmrico,"Managed nodes (or lifecycle nodes, LN) package provides a mechanism to create LifecycleNode activation trees",https://github.com/fmrico/cascade_lifecycle,133,82,13,2,,Apache-2.0,True,False,False,False,False,True,good first issue,3,130,,0,0,0,,,133,4,82,C++;Python;CMake,fmrico/cascade_lifecycle,humble|jazzy|kilted,inactive_6mo
puma_motor_driver,clearpathrobotics,ROS driver for the Puma motor driver.,https://github.com/clearpathrobotics/puma_motor_driver,257,5,12,0,,,True,False,False,False,False,False,,5,112,,0,0,0,,,257,42,5,C++;CMake;Python,clearpathrobotics/puma_motor_driver,humble,inactive_6mo
ecl_tools,stonier,Tools and utilities for the embedded control libraries.,https://github.com/stonier/ecl_tools,129,1,16,2,cmake;cpp,Other,True,False,False,False,False,False,,3,84,,0,0,0,,,129,0,1,CMake;C++,stonier/ecl_tools,humble|jazzy|kilted,inactive_6mo
geographic_info,ros-geographic-info,ROS packages for geographic information,https://github.com/ros-geographic-info/geographic_info,325,76,67,10,,,True,False,False,False,False,False,,12,218,,0,0,0,,,325,13,76,C++;Python;CMake,ros-geographic-info/geographic_info,humble|jazzy|kilted,inactive_6mo
geometry_tutorials,ros,ROS geometry_tutorials stack migrated from https://kforge.ros.org/geometry/tutorials/branches,https://github.com/ros/geometry_tutorials,208,36,54,2,,Apache-2.0,False,True,False,False,False,False,,18,148,,0,0,0,,,208,12,36,Python;C++;CMake,ros/geometry_tutorials,humble|jazzy|kilted,inactive_6mo
ign-rviz,ignitionrobotics,ROS 2 visualization using Gazebo Libraries,https://github.com/gazebosim/gz-rviz,387,58,11,13,3d;gazebo;hacktoberfest;ign;ign-gui;ign-rendering;ign-rviz;ignition;ignition-rendering;ignition-rviz;plugin;rendering;robot;robotics;ros;ros2;rviz;visualization,,True,False,False,False,False,True,good first issue,5,81,,0,0,0,,,387,6,58,C++;QML;CMake;Python,gazebosim/gz-rviz,humble|jazzy|kilted,inactive_6mo
imu_pipeline,ros-perception,Transforms sensor_msgs/Imu messages into new coordinate frames using tf,https://github.com/ros-perception/imu_pipeline,122,126,49,2,,,True,False,False,False,False,False,,13,76,,0,0,0,,,122,10,126,C++;CMake,ros-perception/imu_pipeline,humble|jazzy|kilted,inactive_6mo
pal_hey5,pal-robotics,,https://github.com/pal-robotics/pal_hey5,826,3,1,0,,Apache-2.0,True,True,False,False,False,True,good first issue,11,124,,0,0,0,,,826,6,3,Python;CMake,pal-robotics/pal_hey5,humble,inactive_6mo
pal_navigation_cfg_public,pal-robotics,,https://github.com/pal-robotics/pal_navigation_cfg_public,161,0,6,3,,Apache-2.0,False,False,False,False,False,True,good first issue,8,142,,0,0,0,,,161,0,0,Python;CMake,pal-robotics/pal_navigation_cfg_public,humble,inactive_6mo
pal_robotiq_gripper,pal-robotics,,https://github.com/pal-robotics/pal_robotiq_gripper,14293,3,2,0,robotiq-140mm;robotiq-2f;robotiq-2f-85-gripper;robotiq-85mm;robotiq-gripper,,False,False,False,False,False,True,good first issue,5,155,,0,0,0,,,14293,5,3,Python;CMake,pal-robotics/pal_robotiq_gripper,humble,inactive_6mo
raspimouse_slam_navigation_ros2,rt-net,ROS 2 SLAM and Navigation packages for Raspberry Pi Mouse,https://github.com/rt-net/raspimouse_slam_navigation_ros2,58,23,3,1,navigation;raspberry-pi-mouse;ros2;slam,Apache-2.0,True,False,False,False,False,True,good first issue,2,15,,0,0,0,,,58,2,23,Python;CMake,rt-net/raspimouse_slam_navigation_ros2,humble|jazzy,inactive_6mo
turtlebot4_tutorials,turtlebot,TurtleBot 4 Tutorial packages,https://github.com/turtlebot/turtlebot4_tutorials,15905,8,6,0,,MIT,True,False,False,True,False,True,good first issue,4,42,,0,0,0,,,15905,4,8,Python;C++;CMake,turtlebot/turtlebot4_tutorials,humble,inactive_6mo
open_sound_control_ros,chrisib,,https://github.com/chrisib/open_sound_control_ros,56,0,0,0,,Apache-2.0,True,False,False,False,False,True,good first issue,1,23,,0,0,0,,,56,1,0,Python;CMake,chrisib/open_sound_control_ros,jazzy,inactive_6mo
ament_black,botsandus,Python auto formatting tool ament package. Release repository: https://github.com/ros2-gbp/ament_black-release,https://github.com/botsandus/ament_black,66,1,1,2,,Apache-2.0,False,True,False,False,False,True,good first issue,7,63,,0,0,0,,,66,1,1,Python;CMake,botsandus/ament_black,humble|jazzy|kilted,inactive_6mo;is_fork
aruco_markers,namo-robotics,,https://github.com/namo-robotics/aruco_markers,96,4,2,1,,MIT,True,False,False,False,False,True,good first issue,1,35,,0,0,0,,,96,1,4,C++;CMake;Dockerfile;Shell,namo-robotics/aruco_markers,humble|jazzy|kilted,inactive_6mo
camera_aravis2,FraunhoferIOSB,ROS2 camera driver for GenICam-based GigEVision and USB3Vision cameras.,https://github.com/FraunhoferIOSB/camera_aravis2,335,40,6,17,,BSD-3-Clause,True,True,False,False,False,False,,3,100,,0,0,0,,,335,6,40,C++;CMake;Python,FraunhoferIOSB/camera_aravis2,humble|jazzy,inactive_6mo
dynamixel-workbench,ROBOTIS-GIT,"ROS packages for Dynamixel controllers, msgs, single_manager, toolbox, tutorials",https://github.com/ROBOTIS-GIT/dynamixel-workbench,1259,122,195,17,dynamixel;dynamixels-workbench;dynamixelsdk;gui;package;robot;robotis;ros,Apache-2.0,True,False,False,False,False,False,,14,634,,0,0,0,,,1259,18,122,C++;CMake;C,ROBOTIS-GIT/dynamixel-workbench,humble|jazzy|kilted,inactive_6mo
fadecandy_ros,eurogroep,ROS Driver for the fandecandy LED driver board,https://github.com/eurogroep/fadecandy_ros,103,0,0,0,,Apache-2.0,True,False,False,False,False,True,good first issue,5,61,,0,0,0,,,103,0,0,C++;CMake;Python,eurogroep/fadecandy_ros,humble|jazzy,inactive_6mo;is_fork
fmi_adapter,boschresearch,Integrating functional mock-up units (FMUs) in ROS nodes,https://github.com/boschresearch/fmi_adapter,819,49,14,10,fmi;keep;robotics;ros,Apache-2.0,True,True,False,False,False,True,good first issue,3,125,,0,0,0,,,819,11,49,C++;Python;CMake;Modelica,boschresearch/fmi_adapter,humble|jazzy|kilted,inactive_6mo
FogROS2,BerkeleyAutomation,An Adaptive and Extensible Platform for Cloud and Fog Robotics Using ROS 2,https://github.com/BerkeleyAutomation/FogROS2,89371,214,31,25,ros2,Apache-2.0,True,False,False,False,False,True,good first issue,9,341,,0,0,0,,,89371,7,214,Python;Shell;Dockerfile,BerkeleyAutomation/FogROS2,humble,inactive_6mo
gazebo_ros2_control,ros-simulation,"Wrappers, tools and additional API's for using ros2_control with Gazebo Classic",https://github.com/ros-controls/gazebo_ros2_control,1927,247,133,34,gazebo;gazebo-classic;ros;ros2,Apache-2.0,True,False,False,False,True,True,good first issue,36,209,,0,0,0,,,1927,21,247,C++;Python;CMake;Dockerfile;Shell,ros-controls/gazebo_ros2_control,humble,archived
googletest,ament,Google Test,https://github.com/ament/googletest,12567,3,9,3,,BSD-3-Clause,True,True,False,False,False,True,good first issue,390,4321,,0,0,0,,,12567,7,3,C++;Python;C;Starlark;CMake;Shell;Batchfile,ament/googletest,humble|jazzy|kilted,inactive_6mo;is_fork
rmw_gurumdds,ros2,Implementation of the ROS middleware interface using GurumNetworks GurumDDS.,https://github.com/ros2/rmw_gurumdds,1025,13,12,2,,Apache-2.0,True,True,False,False,False,True,good first issue,10,268,,0,0,0,,,1025,3,13,C++;CMake;Shell;C,ros2/rmw_gurumdds,humble|jazzy|kilted,inactive_6mo
husarion_ugv_ros,husarion,ROS package for Panther and Lynx mobile robots,https://github.com/husarion/husarion_ugv_ros,15017,71,27,7,gazebo;ros2;ros2-control,Apache-2.0,True,False,False,True,False,True,good first issue,14,1377,,0,0,0,,,15017,3,71,C++;Python;CMake;Shell;QML,husarion/husarion_ugv_ros,humble|jazzy,inactive_6mo
leo_desktop-ros2,LeoRover,Desktop ROS2 packages for Leo Rover.,https://github.com/LeoRover/leo_desktop-ros2,23,0,0,0,robotics;ros2;ros2-foxy;rviz;rviz2,MIT,True,False,False,False,False,True,good first issue,1,22,,0,0,0,,,23,1,0,CMake,LeoRover/leo_desktop-ros2,humble|jazzy|kilted,inactive_6mo
marine_msgs,apl-ocean-engineering,"Messages for DVLs, multibeams, and imaging sonars.",https://github.com/apl-ocean-engineering/marine_msgs,113,46,26,17,,BSD-3-Clause,True,False,False,False,False,True,good first issue,7,61,,0,0,0,,,113,8,46,Python;CMake,apl-ocean-engineering/marine_msgs,humble|jazzy|kilted,inactive_6mo
micro_ros_diagnostics,micro-ROS,Diagnostics framework for micro-ROS,https://github.com/micro-ROS/micro_ros_diagnostics,203,10,8,8,,Apache-2.0,True,True,False,False,False,True,good first issue,3,104,,0,0,0,,,203,3,10,C;C++;CMake;Python,micro-ROS/micro_ros_diagnostics,humble|jazzy|kilted,inactive_6mo
motion_capture_tracking,IMRCLab,"ROS Package for different motion capture systems, including custom rigid body tracking support",https://github.com/IMRCLab/motion_capture_tracking,72,58,38,13,,MIT,True,False,False,False,False,True,good first issue,4,83,,0,0,0,,,72,1,58,C++;CMake;Python,IMRCLab/motion_capture_tracking,humble|jazzy|kilted,inactive_6mo
nao_interfaces,ijnek,,https://github.com/ijnek/nao_interfaces,60,3,1,0,,Apache-2.0,True,True,False,False,False,True,good first issue,2,78,,0,0,0,,,60,1,3,CMake,ijnek/nao_interfaces,humble|jazzy|kilted,inactive_6mo
nodl,ubuntu-robotics,CLI and parsing utilities for the ROS 2 NoDL ,https://github.com/ubuntu-robotics/nodl,194,10,10,2,,Apache-2.0,True,False,False,False,False,True,good first issue,7,107,,0,0,0,,,194,9,10,Python,ubuntu-robotics/nodl,humble|jazzy|kilted,inactive_6mo
novatel_gps_driver,swri-robotics,ROS driver for NovAtel GPS / GNSS receivers,https://github.com/swri-robotics/novatel_gps_driver,524,176,138,30,,BSD-3-Clause,True,False,False,False,False,False,,21,220,,0,0,0,,,524,13,176,C++;CMake;Python,swri-robotics/novatel_gps_driver,humble|jazzy|kilted,inactive_6mo
novatel_oem7_driver,novatel,ROS Driver for NovAtel OEM7 GNSS/SPAN Receivers,https://github.com/novatel/novatel_oem7_driver,8250,120,68,5,,MIT,True,False,False,False,False,True,good first issue,4,107,,0,0,0,,,8250,9,120,C++;Python;Shell;CMake,novatel/novatel_oem7_driver,humble|jazzy,inactive_6mo
ros2_ouster_drivers,SteveMacenski,"ROS2 Drivers for the Ouster OS-0, OS-1, and OS-2 Lidars",https://github.com/ros-drivers/ros2_ouster_drivers,242,146,83,23,drivers;ouster;ouster-sensor;ros;ros2,Apache-2.0,True,False,False,False,False,True,good first issue,16,88,,0,0,0,,,242,8,146,C++;Python;CMake,ros-drivers/ros2_ouster_drivers,humble,inactive_6mo
ouxt_common,OUXT-Polaris,common settings for OUXT Polaris ROS2 packages.,https://github.com/OUXT-Polaris/ouxt_common,97,0,0,0,,Apache-2.0,False,True,False,False,False,True,good first issue,3,138,,0,0,0,,,97,4,0,CMake,OUXT-Polaris/ouxt_common,humble|jazzy|kilted,inactive_6mo
psdk_ros2,umdlife,This repository is a ROS 2 wrapper for the DJI PSDK libraries. ,https://github.com/umdlife/psdk_ros2,5211,118,29,32,,MPL-2.0,True,False,False,True,False,True,good first issue,12,592,,0,0,0,,,5211,6,118,C++;CMake;Python,umdlife/psdk_ros2,humble,inactive_6mo
raspimouse2,rt-net,ROS 2 node for Raspberry Pi Mouse,https://github.com/rt-net/raspimouse2,77,57,12,1,raspberry-pi-mouse;raspimouse;robot;ros2,Apache-2.0,True,False,False,False,False,True,good first issue,7,62,,0,0,0,,,77,4,57,C++;CMake;Python,rt-net/raspimouse2,humble|jazzy|kilted,inactive_6mo
rospy_message_converter,DFKI-NI,Converts between Python dictionaries and JSON to ROS messages.,https://github.com/DFKI-NI/rospy_message_converter,180,236,101,1,,BSD-3-Clause,True,False,False,False,False,False,,13,132,,0,0,0,,,180,6,236,Python;CMake,DFKI-NI/rospy_message_converter,humble|jazzy|kilted,inactive_6mo
